sku_id,category,name,mrp,discountpercent,availablequantity,discountedsellingprice,weighingms,outofstock,quantity
1995,Ice Cream & Desserts,McCain Aloo Tikki,1.10,4.00,6,1.05,400,f,400
1996,Ice Cream & Desserts,McCain Smiles Cripsy Happy Potatoes,1.20,5.00,6,1.14,415,f,415
1997,Ice Cream & Desserts,McCain Veggie Burger Patty,1.15,3.00,6,1.11,360,f,360
1998,Ice Cream & Desserts,McCain Veggie Fingers,1.17,5.00,6,1.11,400,f,400
1999,Ice Cream & Desserts,Amul Delicious Fat Spread - Cholesterol Free,0.18,5.00,6,0.17,100,f,100
2000,Ice Cream & Desserts,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,0.35,2.00,2,0.34,85,f,85
2001,Ice Cream & Desserts,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,1.25,5.00,1,1.18,420,f,420
2002,Ice Cream & Desserts,Ching's Secret Instant Hot Garlic Noodles,0.15,0.00,3,0.15,60,f,60
2003,Ice Cream & Desserts,Veeba Eggless Mayonnaise,0.79,11.00,5,0.70,250,f,250
2004,Ice Cream & Desserts,Ching's Secret Instant Schezwan Noodles,0.15,0.00,6,0.15,60,f,60
2005,Ice Cream & Desserts,Veeba Pasta And Pizza Sauce,0.75,13.00,5,0.65,280,f,280
2006,Ice Cream & Desserts,Top Ramen  Noodles Curry Veg Pouch,0.20,0.00,1,0.20,70,f,70
2007,Ice Cream & Desserts,Saffola Veggie Twist Masala Oats,0.15,0.00,6,0.15,38,f,38
2008,Ice Cream & Desserts,Unibic Almond & Oats Protein Bar,0.40,17.00,4,0.33,30,f,30
2009,Ice Cream & Desserts,Quaker Oats,0.79,0.00,2,0.79,400,f,400
2010,Ice Cream & Desserts,Amul Delicious Fat Spread - Cholesterol Free,0.88,2.00,2,0.86,500,f,500
2011,Ice Cream & Desserts,McCain French Fries,1.20,5.00,1,1.14,420,f,420
2012,Ice Cream & Desserts,Ching's Secret Manchow Instant Soup,0.10,0.00,1,0.10,15,f,15
2013,Ice Cream & Desserts,McCain Potato Cheese Shotz,1.30,4.00,6,1.24,250,f,250
2014,Ice Cream & Desserts,McCain Masala - Fries,1.20,5.00,3,1.14,375,f,375
2015,Ice Cream & Desserts,Ching's Secret Schezwan Fried Rice Masala,0.15,0.00,6,0.15,20,f,20
2016,Ice Cream & Desserts,McCain New Mini Samosa with Cheese Pizza Style Filling,1.20,1.00,3,1.18,240,f,240
2017,Ice Cream & Desserts,McCain Chilli Cheesy Nuggets,1.30,4.00,1,1.24,250,f,250
2018,Ice Cream & Desserts,"Whiskas Adult (+1 Year) Dry Cat Food, Ocean Fish Flavour",4.30,10.00,6,3.87,1200,f,1
2019,Ice Cream & Desserts,Chings Instant Soup - Hot & Sour,0.10,0.00,1,0.10,15,f,15
2020,Ice Cream & Desserts,Amul Spray Infant Milk Food,1.97,2.00,6,1.93,500,f,500
2021,Ice Cream & Desserts,McCain Smiles - Pudina Chatka,1.20,5.00,3,1.14,375,f,375
2022,Ice Cream & Desserts,McCain French Fries Crisp & Delicious,1.75,4.00,3,1.67,750,f,750
2023,Ice Cream & Desserts,Ferrero Nutella Hazelnut Spread,2.20,5.00,2,2.07,180,f,180
2024,Ice Cream & Desserts,Lijjat Garlic Papad,0.60,5.00,5,0.57,200,f,200
2026,Ice Cream & Desserts,Amul Cheese Spread Creamy,0.85,5.00,6,0.80,180,f,180
2027,Ice Cream & Desserts,Maggi Imli Sauce Pichkoo,0.22,0.00,6,0.22,90,f,90
2028,Ice Cream & Desserts,Whiskas Kitten (2-12 months) Dry Cat Food Food Ocean Fish,3.85,9.00,5,3.47,1100,f,1100
2029,Ice Cream & Desserts,Chings Instant Soup - Sweet Corn Veg,0.10,0.00,2,0.10,15,f,15
2030,Ice Cream & Desserts,Whiskas Wet  Meal (Kitten - Cat Food)  Chicken in Gravy,0.35,5.00,2,0.33,85,f,85
2031,Ice Cream & Desserts,McCain Crazy Fries Masala MixHot 'n' Tangy,1.20,5.00,6,1.14,400,f,400
2032,Ice Cream & Desserts,The Whole Truth Double Cocoa Protein Bar No Sugar,1.00,10.00,6,0.90,52,f,52
2033,Ice Cream & Desserts,Amul Happy Treats French Fries,0.68,4.00,1,0.65,425,f,425
2034,Ice Cream & Desserts,Ferrero Nutella Hazeulnut Spread,3.80,6.00,5,3.57,350,f,350
2035,Ice Cream & Desserts,Veeba Chipolte Southwest Dressing,1.61,7.00,4,1.49,300,f,300
2036,Ice Cream & Desserts,Ching's Secret Manchow Noodles Instant Soup,0.15,0.00,6,0.15,20,f,20
2037,Ice Cream & Desserts,Yoga Bar Breakfast Protein Bar - Blueberry Pie,0.50,12.00,1,0.44,50,f,50
2038,Ice Cream & Desserts,Quaker Oats,1.99,7.00,6,1.84,1000,f,1
2039,Ice Cream & Desserts,The Whole Truth Mini Protein Bar - Coconut Cocoa No Added Sugar,0.55,25.00,6,0.41,27,f,27
2040,Ice Cream & Desserts,Switz Spring Roll Dough Sheets,0.90,4.00,6,0.86,1160,f,20
2041,Ice Cream & Desserts,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,0.40,17.00,6,0.33,30,f,30
2042,Ice Cream & Desserts,Ching's Secret Tomato Instant Soup,0.10,0.00,1,0.10,16,f,15
2043,Ice Cream & Desserts,Chef's Basket Durum Wheat Elbow Pasta,1.60,50.00,6,0.80,500,f,500
2044,Ice Cream & Desserts,Sunfeast Yippee! Mood Masala Noodles,0.60,28.00,3,0.43,260,f,260
2045,Ice Cream & Desserts,MTR Breakfast Khatta Meetha Poha Mix,0.25,20.00,6,0.20,60,f,60
2046,Ice Cream & Desserts,Kellogg's Crunchy Fruit & Nut Breakfast Cereals Muesli,4.45,9.00,6,4.01,750,f,750
2047,Ice Cream & Desserts,Ching's Secret Chilli Vinegar,0.50,0.00,4,0.50,170,f,170
2048,Ice Cream & Desserts,Ching's Red Chilli Sauce,0.55,0.00,6,0.55,200,f,200
2049,Ice Cream & Desserts,Amul Lite Spread,0.40,2.00,5,0.39,100,f,100
2050,Ice Cream & Desserts,Borges Durum Wheat Fusilli Pasta ,2.50,0.00,3,2.50,500,f,500
2051,Ice Cream & Desserts,The Whole Truth Cranberry Mini Protein Bar No Sugar,0.55,20.00,6,0.44,27,f,27
2052,Ice Cream & Desserts,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,0.55,20.00,6,0.44,27,f,27
2053,Ice Cream & Desserts,Maggi Hot & Sweet Tomato Chilli Sauce,1.15,0.00,1,1.15,500,f,500
2054,Ice Cream & Desserts,Sunfeast YiPPee! Noodles - Magic Masala,0.96,5.00,4,0.91,540,f,540
2055,Ice Cream & Desserts,Chef's Basket Durum Wheat Fusilli Pasta,1.60,50.00,6,0.80,500,f,500
2056,Ice Cream & Desserts,Top Ramen Chicken Noodles,0.60,10.00,1,0.54,280,f,280
2057,Ice Cream & Desserts,Veeba Cheese and Chilli Sandwich Spread,0.89,11.00,6,0.79,275,f,275
2058,Ice Cream & Desserts,Ching’s Secret Chowmein Hakka Noodles Masala ,0.44,0.00,2,0.44,60,f,60
2059,Ice Cream & Desserts,Safal Frozen - Mixed Vegetables,1.10,4.00,2,1.05,1000,f,1
2060,Ice Cream & Desserts,MTR 3 Min Poha,0.25,0.00,6,0.25,60,f,60
2061,Ice Cream & Desserts,Ching's Manchurian Instant Noodles,0.15,0.00,5,0.15,60,f,60
2062,Ice Cream & Desserts,The Whole Truth Peanut Cocoa Mini Protein Bar No Sugar ,0.55,25.00,6,0.41,27,f,27
2063,Ice Cream & Desserts,Gits Pav Bhaji Ready to Eat,1.10,22.00,6,0.85,300,f,300
2064,Ice Cream & Desserts,McCain New Mini Samosa with Cheese Corn Style Filling,1.20,1.00,2,1.18,240,f,240
2065,Ice Cream & Desserts,Lijjat Udad Mini Papad,0.60,6.00,6,0.56,200,f,200
2066,Ice Cream & Desserts,McCain Herb & Garlic Crazy Fries Masala Mix ,1.20,5.00,5,1.14,400,f,400
2067,Ice Cream & Desserts,Yoga Bar Multigrain Energy Bar Nuts And Seeds,0.40,12.00,4,0.35,38,f,38
2068,Ice Cream & Desserts,"Ching''s Secret Sauce, Green Chilli",0.55,0.00,5,0.55,190,f,190
2069,Ice Cream & Desserts,Veeba Pizza Topping,0.75,6.00,4,0.70,280,f,280
2070,Ice Cream & Desserts,Switz Paratha Puff,1.10,4.00,6,1.05,400,f,400
2071,Ice Cream & Desserts,"New Kellogg''s Muesli with 21% Fruit, Nut & Seeds",3.25,6.00,6,3.05,500,f,500
2072,Ice Cream & Desserts,The Whole Truth Double Cocoa Mini Protein Bar No Sugar,0.55,20.00,5,0.44,27,f,27
2073,Ice Cream & Desserts,Sunfeast Yippee Tricolor Pasta Seasoning,0.28,17.00,1,0.23,65,f,65
2074,Ice Cream & Desserts,Wingreens Cheesy Chipotle Sauce,0.99,49.00,1,0.50,130,f,130
2075,Ice Cream & Desserts,Maggi Rich Tomato Ketchup,1.05,4.00,2,1.00,500,f,500
2076,Ice Cream & Desserts,The Whole Truth Dark Chocolate Peanut Butter - Creamy,2.35,25.00,6,1.74,325,f,325
2077,Ice Cream & Desserts,Godrej Yummiez Chicken Nuggets,3.25,9.00,1,2.93,500,f,500
2078,Ice Cream & Desserts,Go Cheese  Spread Plain,0.99,5.00,6,0.94,200,f,200
2079,Ice Cream & Desserts,Kellogg's Real Almond & Honey Corn Flakes,1.75,9.00,6,1.58,300,f,300
2080,Ice Cream & Desserts,The Whole Truth Vegan Almond Choco Fudge Energy Bar No Sugar,0.60,20.00,6,0.48,40,f,40
2081,Ice Cream & Desserts,Prasuma Vegetable Momos,2.70,0.00,5,2.70,24,f,24
2082,Ice Cream & Desserts,MTR Upma,0.50,10.00,6,0.45,160,f,160
2083,Ice Cream & Desserts,Ching's Schezwan Masala Instant Noodles,0.60,0.00,1,0.60,240,f,240
2084,Ice Cream & Desserts,The Whole Truth Cranberry Protein Bar No Sugar,1.00,26.00,6,0.74,52,f,52
2085,Ice Cream & Desserts,Saffola Yummy Masala Noodles ,0.20,0.00,2,0.20,46,f,46
2086,Ice Cream & Desserts,Veeba English Mustard,0.74,6.00,2,0.69,300,f,300
2087,Ice Cream & Desserts,Dabur Hommade Tamarind Paste,0.48,6.00,6,0.45,200,f,200
2088,Ice Cream & Desserts,Yoga Bar Breakfast Muesli - Almond Caramel (No Added Sugar),3.25,4.00,6,3.09,400,f,400
2089,Ice Cream & Desserts,The Whole Truth Mini Protein Bar - Peanut Butter No Added Sugar,0.55,25.00,6,0.41,27,f,27
2090,Ice Cream & Desserts,ITC Master Chef Crispy Chicken Fries ,1.70,4.00,3,1.62,280,f,280
2091,Ice Cream & Desserts,Kelloggs Corn Flakes,0.99,13.00,6,0.86,250,f,250
2092,Ice Cream & Desserts,Nissin Cup Noodles Tangy Tomato,0.50,10.00,2,0.45,70,f,70
2093,Ice Cream & Desserts,Smith & Jones White Pasta Sauce Mix,0.40,0.00,3,0.40,46,f,46
2094,Ice Cream & Desserts,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,0.28,10.00,1,0.25,65,f,65
2095,Ice Cream & Desserts,Mothers Recipe Tamrind Date Chutney ,0.55,9.00,2,0.50,200,f,200
2096,Ice Cream & Desserts,Veeba Mint Mayonnaise,1.69,8.00,4,1.55,300,f,300
2097,Ice Cream & Desserts,Mccain Emotibites - Crispy Happy Potato Snack,1.30,0.00,6,1.29,415,f,415
2098,Ice Cream & Desserts,The Whole Truth Energy Bar Choco Cranberry Fudge,0.60,26.00,6,0.44,40,f,40
2099,Ice Cream & Desserts,Godrej Yummiez Chicken Lucknowi Seekh Kebab,2.60,10.00,4,2.34,400,f,400
2100,Ice Cream & Desserts,Prasuma Vegetable Momos,1.50,0.00,5,1.50,580,f,10
2101,Ice Cream & Desserts,Mother's Recipe Mixed Pickle,0.85,9.00,2,0.77,300,f,300
2102,Ice Cream & Desserts,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,0.28,17.00,3,0.23,65,f,65
2103,Ice Cream & Desserts,The Whole Truth Peanut Cocoa Protein Bar No Sugar,1.00,26.00,6,0.74,52,f,52
2104,Ice Cream & Desserts,Yoga Bar Breakfast Muesli - Chocolate & Cranberry ,3.25,4.00,6,3.09,400,f,400
2105,Ice Cream & Desserts,Sunfeast YiPPee! Magic Masala Noodles,0.70,10.00,3,0.63,405,f,405
2106,Ice Cream & Desserts,Veeba Sweet Onion Sauce,1.41,14.00,4,1.21,350,f,350
2107,Ice Cream & Desserts,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,0.49,8.00,6,0.45,200,f,200
2108,Ice Cream & Desserts,Mother's Recipe Tamarind Paste,0.50,2.00,6,0.49,200,f,200
2109,Ice Cream & Desserts,Yogabar No Added Sugar Protein Bar Brownie,1.25,15.00,4,1.06,60,f,60
2110,Ice Cream & Desserts,Bambino Popular Vermicelli ,0.40,2.00,3,0.39,400,f,400
2111,Ice Cream & Desserts,Ching's Secret Mix Veg Instant Soup,0.10,0.00,3,0.10,15,f,15
2112,Ice Cream & Desserts,Mother's Recipe Pickle - Red Stuffed Chilli,1.45,11.00,3,1.29,400,f,400
2113,Ice Cream & Desserts,Kellogg's No Added Sugar Muesli,3.35,11.00,6,2.98,500,f,500
2114,Ice Cream & Desserts,Veeba Salsa Dip,1.19,6.00,6,1.11,360,f,360
2115,Ice Cream & Desserts,Veeba Thousand Island Dressing,1.49,8.00,6,1.37,300,f,300
2116,Ice Cream & Desserts,Baggry's Crunchy Muesli Almond Raisins & Honey,1.30,0.00,5,1.30,200,f,200
2117,Ice Cream & Desserts,Knorr Chinese Hot And Sour Veg Soup,0.55,3.00,1,0.53,43,f,43
2118,Ice Cream & Desserts,Go Cheese Spread - Garlic,0.99,5.00,6,0.94,200,f,200
2119,Ice Cream & Desserts,The Whole Truth Peanut Butter With Dates - Creamy No Sugar,2.15,9.00,6,1.94,325,f,325
2120,Ice Cream & Desserts,Zorabian Chicken Smoked Ham,2.05,5.00,1,1.94,250,f,250
2121,Ice Cream & Desserts,Kissan Pineapple Jam,1.65,9.00,1,1.49,500,f,500
2122,Ice Cream & Desserts,Smith & Jones Masala Noodles,0.89,0.00,5,0.89,480,f,480
2123,Ice Cream & Desserts,Nestle Nestle Nan Pro Follow-Up Formula,6.50,0.00,6,6.50,400,f,400
2124,Ice Cream & Desserts,Sunfeast Yippee! Power Up Atta Noodles,0.96,15.00,6,0.81,280,f,280
2125,Ice Cream & Desserts,McCain Super Wedges,1.20,7.00,6,1.11,400,f,400
2126,Ice Cream & Desserts,"Kellogg''s Crunchy Granola Honey, Almonds, Strawberries & Pumpkin Seeds",3.30,10.00,1,2.94,450,f,450
2127,Ice Cream & Desserts,Kellogg's Chocos,1.30,10.00,6,1.17,250,f,250
2128,Ice Cream & Desserts,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodle,0.32,0.00,3,0.32,150,f,150
2129,Ice Cream & Desserts,The Whole Truth Vegan Fig Apricot & Orange Energy Bar No Sugar,0.60,20.00,6,0.48,40,f,40
2130,Ice Cream & Desserts,Saffola Veggie Twist Masala Oats,1.95,12.00,2,1.71,500,f,500
2131,Ice Cream & Desserts,ITC Master Chef Classic Aloo Tikki,0.80,10.00,3,0.72,320,f,320
2132,Ice Cream & Desserts,Smith & Jones Pink Pasta Sauce Mix,0.40,0.00,4,0.40,46,f,46
2133,Ice Cream & Desserts,Wingreens Farms Chipotle Dip,2.00,25.00,1,1.50,180,f,180
2134,Ice Cream & Desserts,Kellogg's Real Almond & Honey Corn Flakes,5.50,5.00,3,5.20,1000,f,1
2135,Ice Cream & Desserts,Kellogg's Crunchy Granola Chocolate & Almonds,3.30,10.00,3,2.94,450,f,450
2136,Ice Cream & Desserts,Cornitos Cornitos Taco Shells - 6 Inches,1.60,20.00,4,1.28,180,f,180
2137,Ice Cream & Desserts,Ching's Secret Singapore Curry Instant Noodles,0.15,0.00,3,0.15,60,f,60
2138,Ice Cream & Desserts,Mother's Recipe Pickle - Mango,1.25,9.00,6,1.13,400,f,500
2139,Ice Cream & Desserts,Godrej Yummiez Chilli Chicken Sausages ,1.60,10.00,3,1.44,250,f,250
2140,Ice Cream & Desserts,Pedigree Dentastix  Dog Treat Oral Care for Adult Medium Breed ,1.75,20.00,6,1.40,180,f,180
2141,Ice Cream & Desserts,Maggi Hot & Sweet - Tomato Chilli Sauce,1.70,10.00,1,1.53,1000,f,1
2142,Ice Cream & Desserts,Ching's Secret Asian Hot Instant Soup,0.15,0.00,3,0.15,15,f,15
2143,Ice Cream & Desserts,Kellogg’s Chocos Protein And Fibre Of 1 Roti,4.99,11.00,6,4.44,1200,f,1
2144,Ice Cream & Desserts,Mother's Recipe Pickle - Mango,1.49,26.00,4,1.09,500,f,500
2145,Ice Cream & Desserts,Chings Secret Manchurian Instant Noodle,0.60,0.00,6,0.60,240,f,240
2146,Ice Cream & Desserts,Kellogg's Original Corn Flakes,3.10,6.00,6,2.90,875,f,875
2147,Ice Cream & Desserts,Ching's Singapore Curry Instant Noodles,0.60,0.00,4,0.60,240,f,240
2148,Ice Cream & Desserts,Kellogg's Almonds And Cranberries Granola,3.30,6.00,6,3.10,460,f,460
2149,Ice Cream & Desserts,Nestle Ceregrow Multigrain Cereal with Milk and Fruits - 3 to 6 years,2.92,0.00,6,2.92,300,f,300
2150,Ice Cream & Desserts,MTR 3 Minute Breakfast - Magic Masala Upma,0.25,0.00,6,0.25,60,f,60
2151,Ice Cream & Desserts,Smith & Jones Masala Noodles,0.68,10.00,5,0.61,360,f,360
2152,Ice Cream & Desserts,"Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives",0.55,0.00,6,0.55,53,f,53
2153,Ice Cream & Desserts,Godrej Yummiez Chicken Punjabi Tikka ,2.95,9.00,6,2.66,360,f,360
2154,Ice Cream & Desserts,Kellogg's Corn Flakes,4.25,9.00,1,3.83,1000,f,1
2155,Ice Cream & Desserts,Kelloggs Chocos,1.70,5.00,4,1.60,385,f,385
2156,Ice Cream & Desserts,Pedigree Puppy Dry Dog Food Food Chicken & Milk,2.90,20.00,6,2.32,1200,f,1200
2157,Ice Cream & Desserts,Ching's Secret Lemon Coriander Instant Soup,0.15,0.00,5,0.15,15,f,15
2158,Ice Cream & Desserts,Nestle Cerelac Baby Cereal With Milk Wheat-Rice Mixed Fruit,2.61,0.00,6,2.61,300,f,300
2159,Ice Cream & Desserts,Kelloggs Chocos - Moons & Stars,6.60,40.00,4,3.96,1200,f,1
2160,Ice Cream & Desserts,ITC Master Chef Chicken Galouti Kebab,1.70,4.00,2,1.62,210,f,210
2161,Ice Cream & Desserts,Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,2.29,10.00,6,2.06,400,f,400
2162,Ice Cream & Desserts,Kitchens Of India Palak Paneer,1.30,30.00,6,0.91,285,f,285
2163,Ice Cream & Desserts,Kelloggs Chocos Fills Double Chocolat,0.99,11.00,6,0.88,175,f,175
2164,Ice Cream & Desserts,Soulfull Ragi Bites Choco Fills,1.69,5.00,4,1.60,250,f,250
2165,Ice Cream & Desserts,Figaro Sliced Black Olive ,1.79,0.00,6,1.79,450,f,450
2166,Ice Cream & Desserts,Veeba Barbeque Sauce,1.49,8.00,6,1.37,330,f,330
2167,Ice Cream & Desserts,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,0.60,20.00,6,0.48,40,f,40
2168,Ice Cream & Desserts,"The Whole Truth - Nuts, Fruits & Seeds Muesli",3.25,20.00,6,2.60,350,f,350
2169,Ice Cream & Desserts,Pantai Green Curry Paste,1.50,14.00,5,1.28,114,f,114
2170,Ice Cream & Desserts,Kelloggs Special K,2.10,8.00,5,1.92,435,f,435
2171,Ice Cream & Desserts,Moi Soi Sichuan Chilli Oil- For Stir Fry Marinade Spread & Dip,2.80,50.00,5,1.40,175,f,175
2172,Ice Cream & Desserts,Mother's Recipe Madras Appalam,0.50,10.00,6,0.45,100,f,100
2173,Ice Cream & Desserts,Top Ramen Masala Oat Masala,0.80,10.00,6,0.72,280,f,280
2174,Ice Cream & Desserts,Saffola Everyday Peppy Tomato Masala Oats,1.95,12.00,6,1.71,500,f,500
2175,Ice Cream & Desserts,"Ching''s Secret Instant Noodles, Hot Garlic",0.60,0.00,4,0.60,240,f,240
2176,Ice Cream & Desserts,Kitchens Of India Chicken Chettinad,2.00,30.00,1,1.40,285,f,285
2177,Ice Cream & Desserts,Nestle Cerelac Wheat - Stage 1,1.90,0.00,6,1.90,300,f,300
2178,Ice Cream & Desserts,Sumeru Aloo Paratha,1.19,5.00,6,1.13,400,f,400
2179,Ice Cream & Desserts,ITC Master Chef Veggie Pizza Pocket,1.70,4.00,4,1.62,340,f,340
2180,Ice Cream & Desserts,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,0.60,15.00,1,0.51,70,f,70
2181,Ice Cream & Desserts,Ching's Secret Manchow Soup,0.55,0.00,3,0.55,55,f,55
2182,Ice Cream & Desserts,Veeba Carrot & Cucumber Sandwich Spread,0.85,10.00,6,0.76,250,f,250
2183,Ice Cream & Desserts,Kellogg's Real Almond & Honey Corn Flakes,3.70,12.00,3,3.24,650,f,650
2184,Ice Cream & Desserts,Kitchens Of India Mughlai Paneer,1.60,30.00,4,1.12,285,f,285
2185,Ice Cream & Desserts,Ching's Secret Just Soak - Veg Hakka Noodles,0.30,0.00,5,0.30,150,f,150
2186,Ice Cream & Desserts,Ching's Secret Chowmein Hakka Noodles Masala,0.60,10.00,2,0.54,100,f,100
2187,Ice Cream & Desserts,The Whole Truth Dark Chocolate Peanut Butter - Crunchy,2.35,20.00,5,1.88,325,f,325
2188,Ice Cream & Desserts,Mother's Recipe Bhel Puri Chutney,0.55,9.00,4,0.50,200,f,200
2189,Ice Cream & Desserts,Kelloggs Chocos Moon & Stars,3.30,10.00,6,2.94,680,f,680
2190,Ice Cream & Desserts,Mother's Recipe Lime Pickle ,1.20,5.00,1,1.14,400,f,400
2191,Ice Cream & Desserts,Kitchens of India Dal Makhani,1.10,30.00,2,0.77,285,f,285
2192,Ice Cream & Desserts,Pantai Light Soy Sauce,2.75,14.00,5,2.34,200,f,200
2193,Ice Cream & Desserts,Ching's Secret Sweet Corn Soup,0.55,0.00,6,0.55,55,f,55
2194,Ice Cream & Desserts,"Top Ramen Noodles, Atta",0.80,0.00,1,0.80,280,f,280
2195,Ice Cream & Desserts,Cantina Tortilla Dip Sauce Sour Creamy Tex Mex,2.25,15.00,5,1.91,190,f,190
2196,Ice Cream & Desserts,Dabur Hommade - Rajasthan Ki Garlic Chutne,0.65,6.00,6,0.61,200,f,200
2197,Ice Cream & Desserts,MTR Seviyan Vermicelli ,0.42,0.00,2,0.42,400,f,400
2198,Ice Cream & Desserts,Pantai Oyster Sauce,2.75,14.00,4,2.34,200,f,200
2199,Ice Cream & Desserts,Go Cheese Spread - Four Pepper (Soft & Creamy),0.99,5.00,6,0.94,200,f,200
2200,Ice Cream & Desserts,MTR Ready To Eat Paneer Butter Masala,1.35,9.00,2,1.22,300,f,300
2201,Ice Cream & Desserts,Nestle Lactogen Stage 2 Follow-up Formula Powder,3.40,0.00,2,3.40,400,f,400
2202,Ice Cream & Desserts,Kellogg's Crunchy Bites Chocos,1.90,10.00,6,1.71,375,f,375
2203,Ice Cream & Desserts,Veeba Hot Sweet Tomato Chilli Sauce,1.04,20.00,3,0.83,500,f,500
2204,Ice Cream & Desserts,Borges Durum Wheat Pasta Superior Quality,2.50,40.00,6,1.49,500,f,500
2205,Ice Cream & Desserts,Funfoods Peanut Butter Crunchy,1.69,7.00,1,1.56,400,f,400
2206,Ice Cream & Desserts,Pantai Red Curry Paste,0.60,0.00,4,0.60,50,f,50
2207,Ice Cream & Desserts,ITC Master Chef Chicken Seekh Kabab,3.25,0.00,6,3.25,500,f,500
2208,Ice Cream & Desserts,Del Monte Pizza & Pasta Sauce Spout Pack,0.99,0.00,3,0.99,400,f,400
2209,Ice Cream & Desserts,Pantai Sriracha Red Chilli Sauce,2.25,15.00,6,1.91,200,f,200
2210,Ice Cream & Desserts,Hershey's Cocoa Spread,2.95,0.00,3,2.95,350,f,350
2211,Ice Cream & Desserts,Maggi Ghee Tadka Upma Express Pouch,0.25,0.00,6,0.25,65,f,65
2212,Ice Cream & Desserts,Ching's Secret Manchurian Noodles,0.91,0.00,5,0.91,360,f,360
2213,Ice Cream & Desserts,Kellogg's All Bran Wheat Flakes,2.20,6.00,5,2.05,425,f,425
2214,Ice Cream & Desserts,Yummiez Chicken Breakfast Sausages,1.50,0.00,3,1.50,250,f,250
2215,Ice Cream & Desserts,Pantai Red Curry Paste,1.50,14.00,3,1.28,114,f,114
2216,Ice Cream & Desserts,Bagrrys Muesli Crunchy Fruit & Nut With Cranberries,3.30,10.00,6,2.97,400,f,400
2217,Ice Cream & Desserts,Quaker Oats Pouch,2.76,10.00,6,2.48,1500,f,1
2218,Ice Cream & Desserts,Prasuma Momos -  Cheesy Spicy Veg,2.95,0.00,6,2.95,24,f,24
2219,Ice Cream & Desserts,Veeba Sriracha Chilli Garlic Sauce,1.49,8.00,5,1.37,320,f,320
2220,Ice Cream & Desserts,Ching's Secret Just Soak - Veg Hakka Noodles,1.15,0.00,6,1.15,600,f,600
2221,Ice Cream & Desserts,Moi Soi Kung Pao Sauce - For Stir Fry Marinade Spread & Dip,2.80,50.00,5,1.40,175,f,175
2222,Ice Cream & Desserts,Figaro Plain Green Olive ,1.79,0.00,6,1.79,450,f,450
2223,Ice Cream & Desserts,Mother's Recipe Gujrati Gorkeri Pickle,1.40,10.00,3,1.26,500,f,500
2224,Ice Cream & Desserts,Kellogg's Muesli 20% Nuts Delight,3.20,0.00,6,3.20,500,f,500
2225,Ice Cream & Desserts,Borges Farfalle Durum Wheat Pasta ,2.50,0.00,5,2.50,500,f,500
2226,Ice Cream & Desserts,Kellogg's Chocos,2.99,10.00,4,2.69,700,f,700
2227,Ice Cream & Desserts,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants ,6.20,0.00,1,6.20,400,f,400
2228,Ice Cream & Desserts,Veeba Truly Tomato Ketchup,0.99,20.00,6,0.79,500,f,500
2229,Ice Cream & Desserts,Ching's Secret Green Chilli Sauce,0.85,4.00,1,0.81,680,f,680
2230,Ice Cream & Desserts,MTR Roasted Vermicelli ,0.55,0.00,1,0.55,400,f,400
2231,Ice Cream & Desserts,Mother's Recipe Punjabi Teekha Mang Pickle,1.20,10.00,4,1.08,400,f,400
2232,Ice Cream & Desserts,Ching's Secret Hot Garlic Instant Noodles,1.14,0.00,6,1.14,480,f,480
2233,Ice Cream & Desserts,Kellogg's Real Honey Corn Flakes,2.90,7.00,5,2.67,630,f,630
2234,Ice Cream & Desserts,ITC Master Chef Lebanese Falafel Kebab,1.30,4.00,4,1.24,230,f,230
2235,Ice Cream & Desserts,Kelloggs Chocos Fills Double Chocolaty,1.85,10.00,5,1.65,250,f,250
2236,Ice Cream & Desserts,Organic India Apple Cider Vinegar,5.95,9.00,2,5.36,500,f,500
2237,Ice Cream & Desserts,Masala Oats Masala & Coriander ,1.95,9.00,5,1.76,500,f,500
2238,Ice Cream & Desserts,Ching's Secret  Noodles - Pad Thai Lemongras,2.00,0.00,5,2.00,130,f,130
2239,Ice Cream & Desserts,Bagrrys Fruit and Nut Muesli with Cranberries,4.99,0.00,5,4.99,750,f,750
2240,Ice Cream & Desserts,Kitchens Of India Yellow Dal Tadka,1.10,30.00,6,0.77,285,f,285
2241,Ice Cream & Desserts,Soulfull Vanilla Fills - Ragi Bites,1.69,5.00,6,1.60,250,f,250
2242,Ice Cream & Desserts,Pantai Teriyaki Sauce with Garlic,3.25,15.00,6,2.76,200,f,200
